"Run Fondo";"Serie";"fecha";"Tipo de Rentabilidad";"Rentabilidad"
"9084";AC-APV;2023-05-18;"3M";-1.61%
"9084";AC-APV;2023-05-18;"6M";-3.46%
"9084";AC-APV;2023-05-18;"1Y";-9.72%
"9084";AC-APV;2023-05-18;YTD;-2.47%
"9084";AC-APV;2023-05-19;"1M";-0.82%
"9084";AC-APV;2023-05-19;"3M";-1.59%
"9084";AC-APV;2023-05-19;"6M";-3.45%
"9084";AC-APV;2023-05-19;"1Y";-9.69%
"9084";AC-APV;2023-05-19;YTD;-2.48%
"9084";AC-APV;2023-05-20;"1M";-0.80%
"9084";AC-APV;2023-05-20;"3M";-1.57%
"9084";AC-APV;2023-05-20;"6M";-3.45%
"9084";AC-APV;2023-05-20;"1Y";-9.66%
"9084";AC-APV;2023-05-20;YTD;-2.49%
"9084";AC-APV;2023-05-21;"1M";-0.77%
"9084";AC-APV;2023-05-21;"3M";-1.55%
"9084";AC-APV;2023-05-21;"6M";-3.44%
"9084";AC-APV;2023-05-21;"1Y";-9.62%
"9084";AC-APV;2023-05-21;YTD;-2.50%
"9084";AC-APV;2023-05-22;"1M";-0.74%
"9084";AC-APV;2023-05-22;"3M";-1.53%
"9084";AC-APV;2023-05-22;"6M";-3.43%
"9084";AC-APV;2023-05-22;"1Y";-9.59%
"9084";AC-APV;2023-05-22;YTD;-2.51%
"9084";AC-APV;2023-05-23;"1M";-0.72%
"9084";AC-APV;2023-05-23;"3M";-1.52%
"9084";AC-APV;2023-05-23;"6M";-3.43%
"9084";AC-APV;2023-05-23;"1Y";-9.56%
"9084";AC-APV;2023-05-23;YTD;-2.51%
"9084";AC-APV;2023-05-24;"1M";-0.69%
"9084";AC-APV;2023-05-24;"3M";-1.50%
"9084";AC-APV;2023-05-24;"6M";-3.42%
"9084";AC-APV;2023-05-24;"1Y";-9.53%
"9084";AC-APV;2023-05-24;YTD;-2.52%
"9084";AC-APV;2023-05-25;"1M";-0.66%
"9084";AC-APV;2023-05-25;"3M";-1.48%
"9084";AC-APV;2023-05-25;"6M";-3.41%
"9084";AC-APV;2023-05-25;"1Y";-9.50%
"9084";AC-APV;2023-05-25;YTD;-2.53%
"9084";AC-APV;2023-05-26;"1M";-0.64%
"9084";AC-APV;2023-05-26;"3M";-1.46%
"9084";AC-APV;2023-05-26;"6M";-3.41%
"9084";AC-APV;2023-05-26;"1Y";-9.47%
"9084";AC-APV;2023-05-26;YTD;-2.54%
"9084";AC-APV;2023-05-27;"1M";-0.61%
"9084";AC-APV;2023-05-27;"3M";-1.44%
"9084";AC-APV;2023-05-27;"6M";-3.40%
"9084";AC-APV;2023-05-27;"1Y";-9.43%
"9084";AC-APV;2023-05-27;YTD;-2.55%
"9084";AC-APV;2023-05-28;"1M";-0.58%
"9084";AC-APV;2023-05-28;"3M";-1.42%
"9084";AC-APV;2023-05-28;"6M";-3.39%
"9084";AC-APV;2023-05-28;"1Y";-9.40%
"9084";AC-APV;2023-05-28;YTD;-2.56%
"9084";AC-APV;2023-05-29;"1M";-0.56%
"9084";AC-APV;2023-05-29;"3M";-1.43%
"9084";AC-APV;2023-05-29;"6M";-3.39%
"9084";AC-APV;2023-05-29;"1Y";-9.37%
"9084";AC-APV;2023-05-29;YTD;-2.57%
"9084";AC-APV;2023-05-30;"1M";-0.53%
"9084";AC-APV;2023-05-30;"3M";-1.44%
"9084";AC-APV;2023-05-30;"6M";-3.38%
"9084";AC-APV;2023-05-30;"1Y";-9.34%
"9084";AC-APV;2023-05-30;YTD;-2.58%
"9084";AC-APV;2023-05-31;"1M";-0.54%
"9084";AC-APV;2023-05-31;"3M";-1.45%
"9084";AC-APV;2023-05-31;"6M";-3.39%
"9084";AC-APV;2023-05-31;"1Y";-9.31%
"9084";AC-APV;2023-05-31;YTD;-2.59%
"9084";AC-APV;2023-06-01;"1M";-0.51%
"9084";AC-APV;2023-06-01;"3M";-1.43%
"9084";AC-APV;2023-06-01;"6M";-3.38%
"9084";AC-APV;2023-06-01;"1Y";-9.27%
"9084";AC-APV;2023-06-01;YTD;-2.60%
"9084";AC-APV;2023-06-02;"1M";-0.49%
"9084";AC-APV;2023-06-02;"3M";-1.41%
"9084";AC-APV;2023-06-02;"6M";-3.38%
"9084";AC-APV;2023-06-02;"1Y";-9.24%
"9084";AC-APV;2023-06-02;YTD;-2.61%
"9084";AC-APV;2023-06-03;"1M";-0.46%
"9084";AC-APV;2023-06-03;"3M";-1.40%
"9084";AC-APV;2023-06-03;"6M";-3.37%
"9084";AC-APV;2023-06-03;"1Y";-9.21%
"9084";AC-APV;2023-06-03;YTD;-2.62%
"9084";AC-APV;2023-06-04;"1M";-0.43%
"9084";AC-APV;2023-06-04;"3M";-1.38%
"9084";AC-APV;2023-06-04;"6M";-3.36%
"9084";AC-APV;2023-06-04;"1Y";-9.18%
"9084";AC-APV;2023-06-04;YTD;-2.63%
"9084";AC-APV;2023-06-05;"1M";-0.41%
"9084";AC-APV;2023-06-05;"3M";-1.36%
"9084";AC-APV;2023-06-05;"6M";-3.36%
"9084";AC-APV;2023-06-05;"1Y";-9.15%
"9084";AC-APV;2023-06-05;YTD;-2.64%
"9084";AC-APV;2023-06-06;"1M";-0.38%
"9084";AC-APV;2023-06-06;"3M";-1.34%
"9084";AC-APV;2023-06-06;"6M";-3.35%
"9084";AC-APV;2023-06-06;"1Y";-9.11%
"9084";AC-APV;2023-06-06;YTD;-2.65%
"9084";AC-APV;2023-06-07;"1M";-0.35%
"9084";AC-APV;2023-06-07;"3M";-1.32%
"9084";AC-APV;2023-06-07;"6M";-3.34%
"9084";AC-APV;2023-06-07;"1Y";-9.08%
"9084";AC-APV;2023-06-07;YTD;-2.66%
"9084";AC-APV;2023-06-08;"1M";-0.33%
"9084";AC-APV;2023-06-08;"3M";-1.30%
"9084";AC-APV;2023-06-08;"6M";-3.33%
"9084";AC-APV;2023-06-08;"1Y";-9.05%
"9084";AC-APV;2023-06-08;YTD;-2.67%
"9084";AC-APV;2023-06-09;"1M";-0.30%
"9084";AC-APV;2023-06-09;"3M";-1.29%
"9084";AC-APV;2023-06-09;"6M";-3.33%
"9084";AC-APV;2023-06-09;"1Y";-9.02%
"9084";AC-APV;2023-06-09;YTD;-2.67%
"9084";AC-APV;2023-06-10;"1M";-0.29%
"9084";AC-APV;2023-06-10;"3M";-1.29%
"9084";AC-APV;2023-06-10;"6M";-3.30%
"9084";AC-APV;2023-06-10;"1Y";-8.99%
"9084";AC-APV;2023-06-10;YTD;-2.68%
"9084";AC-APV;2023-06-11;"1M";-0.29%
"9084";AC-APV;2023-06-11;"3M";-1.30%
"9084";AC-APV;2023-06-11;"6M";-3.27%
"9084";AC-APV;2023-06-11;"1Y";-8.95%
"9084";AC-APV;2023-06-11;YTD;-2.68%
"9084";AC-APV;2023-06-12;"1M";-0.28%
"9084";AC-APV;2023-06-12;"3M";-1.30%
"9084";AC-APV;2023-06-12;"6M";-3.24%
"9084";AC-APV;2023-06-12;"1Y";-8.92%
"9084";AC-APV;2023-06-12;YTD;-2.68%
"9084";AC-APV;2023-06-13;"1M";-0.27%
"9084";AC-APV;2023-06-13;"3M";-1.31%
"9084";AC-APV;2023-06-13;"6M";-3.22%
"9084";AC-APV;2023-06-13;"1Y";-8.89%
"9084";AC-APV;2023-06-13;YTD;-2.69%
"9084";AC-APV;2023-06-14;"1M";-0.27%
"9084";AC-APV;2023-06-14;"3M";-1.32%
"9084";AC-APV;2023-06-14;"6M";-3.19%
"9084";AC-APV;2023-06-14;"1Y";-8.85%
"9084";AC-APV;2023-06-14;YTD;-2.69%
"9084";AC-APV;2023-06-15;"1M";-0.26%
"9084";AC-APV;2023-06-15;"3M";-1.32%
"9084";AC-APV;2023-06-15;"6M";-3.16%
"9084";AC-APV;2023-06-15;"1Y";-8.82%
"9084";AC-APV;2023-06-15;YTD;-2.69%
"9084";AC-APV;2023-06-16;"1M";-0.25%
"9084";AC-APV;2023-06-16;"3M";-1.33%
"9084";AC-APV;2023-06-16;"6M";-3.13%
"9084";AC-APV;2023-06-16;"1Y";-8.79%
"9084";AC-APV;2023-06-16;YTD;-2.70%
"9084";AC-APV;2023-06-17;"1M";-0.25%
"9084";AC-APV;2023-06-17;"3M";-1.34%
"9084";AC-APV;2023-06-17;"6M";-3.11%
"9084";AC-APV;2023-06-17;"1Y";-8.75%
"9084";AC-APV;2023-06-17;YTD;-2.70%
"9084";AC-APV;2023-06-18;"1M";-0.24%
"9084";AC-APV;2023-06-18;"3M";-1.34%
"9084";AC-APV;2023-06-18;"6M";-3.08%
"9084";AC-APV;2023-06-18;"1Y";-8.72%
"9084";AC-APV;2023-06-18;YTD;-2.70%
"9084";AC-APV;2023-06-19;"1M";-0.24%
"9084";AC-APV;2023-06-19;"3M";-1.35%
"9084";AC-APV;2023-06-19;"6M";-3.05%
"9084";AC-APV;2023-06-19;"1Y";-8.69%
"9084";AC-APV;2023-06-19;YTD;-2.71%
"9084";AC-APV;2023-06-20;"1M";-0.23%
"9084";AC-APV;2023-06-20;"3M";-1.36%
"9084";AC-APV;2023-06-20;"6M";-3.02%
"9084";AC-APV;2023-06-20;"1Y";-8.65%
"9084";AC-APV;2023-06-20;YTD;-2.71%
"9084";AC-APV;2023-06-21;"1M";-0.22%
"9084";AC-APV;2023-06-21;"3M";-1.36%
"9084";AC-APV;2023-06-21;"6M";-2.99%
"9084";AC-APV;2023-06-21;"1Y";-8.62%
"9084";AC-APV;2023-06-21;YTD;-2.71%
"9084";AC-APV;2023-06-22;"1M";-0.22%
"9084";AC-APV;2023-06-22;"3M";-1.37%
"9084";AC-APV;2023-06-22;"6M";-2.97%
"9084";AC-APV;2023-06-22;"1Y";-8.59%
"9084";AC-APV;2023-06-22;YTD;-2.72%
"9084";AC-APV;2023-06-23;"1M";-0.21%
"9084";AC-APV;2023-06-23;"3M";-1.38%
"9084";AC-APV;2023-06-23;"6M";-2.94%
"9084";AC-APV;2023-06-23;"1Y";-8.55%
"9084";AC-APV;2023-06-23;YTD;-2.72%
"9084";AC-APV;2023-06-24;"1M";-0.20%
"9084";AC-APV;2023-06-24;"3M";-1.38%
"9084";AC-APV;2023-06-24;"6M";-2.91%
"9084";AC-APV;2023-06-24;"1Y";-8.52%
"9084";AC-APV;2023-06-24;YTD;-2.72%
"9084";AC-APV;2023-06-25;"1M";-0.20%
"9084";AC-APV;2023-06-25;"3M";-1.39%
"9084";AC-APV;2023-06-25;"6M";-2.88%
"9084";AC-APV;2023-06-25;"1Y";-8.49%
"9084";AC-APV;2023-06-25;YTD;-2.73%
"9084";AC-APV;2023-06-26;"1M";-0.19%
"9084";AC-APV;2023-06-26;"3M";-1.40%
"9084";AC-APV;2023-06-26;"6M";-2.85%
"9084";AC-APV;2023-06-26;"1Y";-8.45%
"9084";AC-APV;2023-06-26;YTD;-2.73%
"9084";AC-APV;2023-06-27;"1M";-0.19%
"9084";AC-APV;2023-06-27;"3M";-1.40%
"9084";AC-APV;2023-06-27;"6M";-2.83%
"9084";AC-APV;2023-06-27;"1Y";-8.42%
"9084";AC-APV;2023-06-27;YTD;-2.73%
"9084";AC-APV;2023-06-28;"1M";-0.18%
"9084";AC-APV;2023-06-28;"3M";-1.41%
"9084";AC-APV;2023-06-28;"6M";-2.80%
"9084";AC-APV;2023-06-28;"1Y";-8.39%
"9084";AC-APV;2023-06-28;YTD;-2.74%
"9084";AC-APV;2023-06-29;"1M";-0.17%
"9084";AC-APV;2023-06-29;"3M";-1.41%
"9084";AC-APV;2023-06-29;"6M";-2.77%
"9084";AC-APV;2023-06-29;"1Y";-8.35%
"9084";AC-APV;2023-06-29;YTD;-2.74%
"9084";AC-APV;2023-06-30;"1M";-0.17%
"9084";AC-APV;2023-06-30;"3M";-1.42%
"9084";AC-APV;2023-06-30;"6M";-2.74%
"9084";AC-APV;2023-06-30;"1Y";-8.32%
"9084";AC-APV;2023-06-30;YTD;-2.74%
"9084";AC-APV;2023-07-01;"1M";-0.15%
"9084";AC-APV;2023-07-01;"3M";-1.43%
"9084";AC-APV;2023-07-01;"6M";-2.68%
"9084";AC-APV;2023-07-01;"1Y";-8.29%
"9084";AC-APV;2023-07-01;YTD;-2.75%
"9084";AC-APV;2023-07-02;"1M";-0.14%
"9084";AC-APV;2023-07-02;"3M";-1.44%
"9084";AC-APV;2023-07-02;"6M";-2.66%
"9084";AC-APV;2023-07-02;"1Y";-8.25%
"9084";AC-APV;2023-07-02;YTD;-2.75%
"9084";AC-APV;2023-07-03;"1M";-0.14%
"9084";AC-APV;2023-07-03;"3M";-1.44%
"9084";AC-APV;2023-07-03;"6M";-2.63%
"9084";AC-APV;2023-07-03;"1Y";-8.22%
"9084";AC-APV;2023-07-03;YTD;-2.75%
"9084";AC-APV;2023-07-04;"1M";-0.13%
"9084";AC-APV;2023-07-04;"3M";-1.45%
"9084";AC-APV;2023-07-04;"6M";-2.60%
"9084";AC-APV;2023-07-04;"1Y";-8.19%
"9084";AC-APV;2023-07-04;YTD;-2.76%
"9084";AC-APV;2023-07-05;"1M";-0.13%
"9084";AC-APV;2023-07-05;"3M";-1.46%
"9084";AC-APV;2023-07-05;"6M";-2.57%
"9084";AC-APV;2023-07-05;"1Y";-8.15%
"9084";AC-APV;2023-07-05;YTD;-2.76%
"9084";AC-APV;2023-07-06;"1M";-0.12%
"9084";AC-APV;2023-07-06;"3M";-1.46%
"9084";AC-APV;2023-07-06;"6M";-2.54%
"9084";AC-APV;2023-07-06;"1Y";-8.12%
"9084";AC-APV;2023-07-06;YTD;-2.76%
"9084";AC-APV;2023-07-07;"1M";-0.11%
"9084";AC-APV;2023-07-07;"3M";-1.47%
"9084";AC-APV;2023-07-07;"6M";-2.52%
"9084";AC-APV;2023-07-07;"1Y";-8.09%
"9084";AC-APV;2023-07-07;YTD;-2.77%
"9084";AC-APV;2023-07-08;"1M";-0.11%
"9084";AC-APV;2023-07-08;"3M";-1.48%
"9084";AC-APV;2023-07-08;"6M";-2.49%
"9084";AC-APV;2023-07-08;"1Y";-8.05%
"9084";AC-APV;2023-07-08;YTD;-2.77%
"9084";AC-APV;2023-07-09;"1M";-0.10%
"9084";AC-APV;2023-07-09;"3M";-1.48%
"9084";AC-APV;2023-07-09;"6M";-2.46%
"9084";AC-APV;2023-07-09;"1Y";-8.02%
"9084";AC-APV;2023-07-09;YTD;-2.77%
"9084";AC-APV;2023-07-10;"1M";-0.09%
"9084";AC-APV;2023-07-10;"3M";-1.44%
"9084";AC-APV;2023-07-10;"6M";-2.44%
"9084";AC-APV;2023-07-10;"1Y";-7.99%
"9084";AC-APV;2023-07-10;YTD;-2.77%
"9084";AC-APV;2023-07-11;"1M";-0.08%
"9084";AC-APV;2023-07-11;"3M";-1.40%
"9084";AC-APV;2023-07-11;"6M";-2.43%
"9084";AC-APV;2023-07-11;"1Y";-7.95%
"9084";AC-APV;2023-07-11;YTD;-2.76%
"9084";AC-APV;2023-07-12;"1M";-0.07%
"9084";AC-APV;2023-07-12;"3M";-1.36%
"9084";AC-APV;2023-07-12;"6M";-2.41%
"9084";AC-APV;2023-07-12;"1Y";-7.92%
"9084";AC-APV;2023-07-12;YTD;-2.75%
"9084";AC-APV;2023-07-13;"1M";-0.06%
"9084";AC-APV;2023-07-13;"3M";-1.31%
"9084";AC-APV;2023-07-13;"6M";-2.40%
"9084";AC-APV;2023-07-13;"1Y";-7.89%
"9084";AC-APV;2023-07-13;YTD;-2.75%
"9084";AC-APV;2023-07-14;"1M";-0.05%
"9084";AC-APV;2023-07-14;"3M";-1.27%
"9084";AC-APV;2023-07-14;"6M";-2.38%
"9084";AC-APV;2023-07-14;"1Y";-7.86%
"9084";AC-APV;2023-07-14;YTD;-2.74%
"9084";AC-APV;2023-07-15;"1M";-0.04%
"9084";AC-APV;2023-07-15;"3M";-1.23%
"9084";AC-APV;2023-07-15;"6M";-2.36%
"9084";AC-APV;2023-07-15;"1Y";-7.82%
"9084";AC-APV;2023-07-15;YTD;-2.73%
"9084";AC-APV;2023-07-16;"1M";-0.03%
"9084";AC-APV;2023-07-16;"3M";-1.19%
"9084";AC-APV;2023-07-16;"6M";-2.35%
"9084";AC-APV;2023-07-16;"1Y";-7.79%
"9084";AC-APV;2023-07-16;YTD;-2.73%
"9084";AC-APV;2023-07-17;"1M";-0.02%
"9084";AC-APV;2023-07-17;"3M";-1.14%
"9084";AC-APV;2023-07-17;"6M";-2.33%
"9084";AC-APV;2023-07-17;"1Y";-7.76%
"9084";AC-APV;2023-07-17;YTD;-2.72%
"9084";AC-APV;2023-07-18;"1M";-0.01%
"9084";AC-APV;2023-07-18;"3M";-1.10%
"9084";AC-APV;2023-07-18;"6M";-2.32%
"9084";AC-APV;2023-07-18;"1Y";-7.73%
"9084";AC-APV;2023-07-18;YTD;-2.72%
"9084";AC-APV;2023-07-19;"1M";"0.00%"
"9084";AC-APV;2023-07-19;"3M";-1.06%
"9084";AC-APV;2023-07-19;"6M";-2.30%
"9084";AC-APV;2023-07-19;"1Y";-7.69%
"9084";AC-APV;2023-07-19;YTD;-2.71%
"9084";AC-APV;2023-07-20;"1M";"0.01%"
"9084";AC-APV;2023-07-20;"3M";-1.02%
"9084";AC-APV;2023-07-20;"6M";-2.29%
"9084";AC-APV;2023-07-20;"1Y";-7.66%
"9084";AC-APV;2023-07-20;YTD;-2.70%
"9084";AC-APV;2023-07-21;"1M";"0.02%"
"9084";AC-APV;2023-07-21;"3M";-0.97%
"9084";AC-APV;2023-07-21;"6M";-2.27%
"9084";AC-APV;2023-07-21;"1Y";-7.63%
"9084";AC-APV;2023-07-21;YTD;-2.70%
"9084";AC-APV;2023-07-22;"1M";"0.03%"
"9084";AC-APV;2023-07-22;"3M";-0.93%
"9084";AC-APV;2023-07-22;"6M";-2.25%
"9084";AC-APV;2023-07-22;"1Y";-7.60%
"9084";AC-APV;2023-07-22;YTD;-2.69%
"9084";AC-APV;2023-07-23;"1M";"0.04%"
"9084";AC-APV;2023-07-23;"3M";-0.89%
"9084";AC-APV;2023-07-23;"6M";-2.24%
"9084";AC-APV;2023-07-23;"1Y";-7.56%
"9084";AC-APV;2023-07-23;YTD;-2.68%
"9084";AC-APV;2023-07-24;"1M";"0.05%"
"9084";AC-APV;2023-07-24;"3M";-0.85%
"9084";AC-APV;2023-07-24;"6M";-2.22%
"9084";AC-APV;2023-07-24;"1Y";-7.53%
"9084";AC-APV;2023-07-24;YTD;-2.68%
"9084";AC-APV;2023-07-25;"1M";"0.06%"
"9084";AC-APV;2023-07-25;"3M";-0.80%
"9084";AC-APV;2023-07-25;"6M";-2.21%
"9084";AC-APV;2023-07-25;"1Y";-7.50%
"9084";AC-APV;2023-07-25;YTD;-2.67%
"9084";AC-APV;2023-07-26;"1M";"0.07%"
"9084";AC-APV;2023-07-26;"3M";-0.76%
"9084";AC-APV;2023-07-26;"6M";-2.19%
"9084";AC-APV;2023-07-26;"1Y";-7.46%
"9084";AC-APV;2023-07-26;YTD;-2.66%
"9084";AC-APV;2023-07-27;"1M";"0.08%"
"9084";AC-APV;2023-07-27;"3M";-0.72%
"9084";AC-APV;2023-07-27;"6M";-2.18%
"9084";AC-APV;2023-07-27;"1Y";-7.43%
"9084";AC-APV;2023-07-27;YTD;-2.66%
"9084";AC-APV;2023-07-28;"1M";"0.09%"
"9084";AC-APV;2023-07-28;"3M";-0.68%
"9084";AC-APV;2023-07-28;"6M";-2.16%
"9084";AC-APV;2023-07-28;"1Y";-7.40%
"9084";AC-APV;2023-07-28;YTD;-2.65%
"9084";AC-APV;2023-07-29;"1M";"0.10%"
"9084";AC-APV;2023-07-29;"3M";-0.63%
"9084";AC-APV;2023-07-29;"6M";-2.14%
"9084";AC-APV;2023-07-29;"1Y";-7.37%
"9084";AC-APV;2023-07-29;YTD;-2.65%
"9084";AC-APV;2023-07-30;"1M";"0.11%"
"9084";AC-APV;2023-07-30;"3M";-0.59%
"9084";AC-APV;2023-07-30;"6M";-2.13%
"9084";AC-APV;2023-07-30;"1Y";-7.33%
"9084";AC-APV;2023-07-30;YTD;-2.64%
"9084";AC-APV;2023-07-31;"1M";"0.11%"
"9084";AC-APV;2023-07-31;"3M";-0.58%
"9084";AC-APV;2023-07-31;"6M";-2.11%
"9084";AC-APV;2023-07-31;"1Y";-7.30%
"9084";AC-APV;2023-07-31;YTD;-2.63%
"8853";W-APV;2023-01-31;"1M";"0.30%"
"8853";W-APV;2023-01-31;"3M";"1.68%"
"8853";W-APV;2023-01-31;"6M";-3.02%
"8853";W-APV;2023-01-31;"1Y";-3.07%
"8853";W-APV;2023-01-31;YTD;"0.31%"
"8853";W-APV;2023-02-01;"1M";"0.30%"
"8853";W-APV;2023-02-01;"3M";"1.66%"
"8853";W-APV;2023-02-01;"6M";-3.09%
"8853";W-APV;2023-02-01;"1Y";-3.07%
"8853";W-APV;2023-02-01;YTD;"0.31%"
"8853";W-APV;2023-02-02;"1M";"0.39%"
"8853";W-APV;2023-02-02;"3M";"1.70%"
"8853";W-APV;2023-02-02;"6M";-3.06%
"8853";W-APV;2023-02-02;"1Y";-2.98%
"8853";W-APV;2023-02-02;YTD;"0.41%"
"8853";W-APV;2023-02-03;"1M";"0.45%"
"8853";W-APV;2023-02-03;"3M";"1.66%"
"8853";W-APV;2023-02-03;"6M";-2.87%
"8853";W-APV;2023-02-03;"1Y";-2.99%
"8853";W-APV;2023-02-03;YTD;"0.39%"
"8853";W-APV;2023-02-04;"1M";"0.33%"
"8853";W-APV;2023-02-04;"3M";"1.52%"
"8853";W-APV;2023-02-04;"6M";-2.78%
"8853";W-APV;2023-02-04;"1Y";-2.98%
"8853";W-APV;2023-02-04;YTD;"0.40%"
"8853";W-APV;2023-02-05;"1M";"0.34%"
"8853";W-APV;2023-02-05;"3M";"1.51%"
"8853";W-APV;2023-02-05;"6M";-2.49%
"8853";W-APV;2023-02-05;"1Y";-2.97%
"8853";W-APV;2023-02-05;YTD;"0.41%"
"8853";W-APV;2023-02-06;"1M";"0.19%"
"8853";W-APV;2023-02-06;"3M";"1.29%"
"8853";W-APV;2023-02-06;"6M";-2.70%
"8853";W-APV;2023-02-06;"1Y";-3.18%
"8853";W-APV;2023-02-06;YTD;"0.20%"
"8853";W-APV;2023-02-07;"1M";"0.16%"
"8853";W-APV;2023-02-07;"3M";"1.12%"
"8853";W-APV;2023-02-07;"6M";-2.73%
"8853";W-APV;2023-02-07;"1Y";-3.20%
"8853";W-APV;2023-02-07;YTD;"0.17%"
"8853";W-APV;2023-02-08;"1M";"0.20%"
"8853";W-APV;2023-02-08;"3M";"1.21%"
"8853";W-APV;2023-02-08;"6M";-2.76%
"8853";W-APV;2023-02-08;"1Y";-3.16%
"8853";W-APV;2023-02-08;YTD;"0.22%"
"8853";W-APV;2023-02-09;"1M";"0.05%"
"8853";W-APV;2023-02-09;"3M";"0.64%"
"8853";W-APV;2023-02-09;"6M";-2.75%
"8853";W-APV;2023-02-09;"1Y";-3.23%
"8853";W-APV;2023-02-09;YTD;"0.14%"
"8853";W-APV;2023-02-10;"1M";-0.16%
"8853";W-APV;2023-02-10;"3M";"0.10%"
"8853";W-APV;2023-02-10;"6M";-2.89%
"8853";W-APV;2023-02-10;"1Y";-3.33%
"8853";W-APV;2023-02-10;YTD;"0.04%"
"8853";W-APV;2023-02-11;"1M";-0.30%
"8853";W-APV;2023-02-11;"3M";"0.03%"
"8853";W-APV;2023-02-11;"6M";-2.73%
"8853";W-APV;2023-02-11;"1Y";-3.32%
"8853";W-APV;2023-02-11;YTD;"0.05%"
"8853";W-APV;2023-02-12;"1M";-0.48%
"8853";W-APV;2023-02-12;"3M";"0.03%"
"8853";W-APV;2023-02-12;"6M";-2.65%
"8853";W-APV;2023-02-12;"1Y";-3.32%
"8853";W-APV;2023-02-12;YTD;"0.06%"
"8853";W-APV;2023-02-13;"1M";-0.50%
"8853";W-APV;2023-02-13;"3M";-0.02%
"8853";W-APV;2023-02-13;"6M";-2.69%
"8853";W-APV;2023-02-13;"1Y";-3.36%
"8853";W-APV;2023-02-13;YTD;"0.02%"
"8853";W-APV;2023-02-14;"1M";-0.52%
"8853";W-APV;2023-02-14;"3M";-0.13%
"8853";W-APV;2023-02-14;"6M";-2.70%
"8853";W-APV;2023-02-14;"1Y";-3.37%
"8853";W-APV;2023-02-14;YTD;"0.01%"
"8853";W-APV;2023-02-15;"1M";-0.60%
"8853";W-APV;2023-02-15;"3M";-0.80%
"8853";W-APV;2023-02-15;"6M";-2.77%
"8853";W-APV;2023-02-15;"1Y";-3.43%
"8853";W-APV;2023-02-15;YTD;-0.07%
"8853";W-APV;2023-02-16;"1M";-0.61%
"8853";W-APV;2023-02-16;"3M";-0.94%
"8853";W-APV;2023-02-16;"6M";-2.44%
"8853";W-APV;2023-02-16;"1Y";-3.43%
"8853";W-APV;2023-02-16;YTD;-0.06%
"8853";W-APV;2023-02-17;"1M";-0.52%
"8853";W-APV;2023-02-17;"3M";-0.48%
"8853";W-APV;2023-02-17;"6M";-2.03%
"8853";W-APV;2023-02-17;"1Y";-3.32%
"8853";W-APV;2023-02-17;YTD;"0.05%"
"8853";W-APV;2023-02-18;"1M";-0.54%
"8853";W-APV;2023-02-18;"3M";-0.43%
"8853";W-APV;2023-02-18;"6M";-1.82%
"8853";W-APV;2023-02-18;"1Y";-3.31%
"8853";W-APV;2023-02-18;YTD;"0.06%"
"8853";W-APV;2023-02-19;"1M";-0.48%
"8853";W-APV;2023-02-19;"3M";-0.43%
"8853";W-APV;2023-02-19;"6M";-1.61%
"8853";W-APV;2023-02-19;"1Y";-3.30%
"8853";W-APV;2023-02-19;YTD;"0.07%"
"8853";W-APV;2023-02-20;"1M";-0.38%
"8853";W-APV;2023-02-20;"3M";-0.39%
"8853";W-APV;2023-02-20;"6M";-1.55%
"8853";W-APV;2023-02-20;"1Y";-3.25%
"8853";W-APV;2023-02-20;YTD;"0.12%"
"8853";W-APV;2023-02-21;"1M";-0.49%
"8853";W-APV;2023-02-21;"3M";-0.61%
"8853";W-APV;2023-02-21;"6M";-1.66%
"8853";W-APV;2023-02-21;"1Y";-3.35%
"8853";W-APV;2023-02-21;YTD;"0.02%"
"8853";W-APV;2023-02-22;"1M";-0.53%
"8853";W-APV;2023-02-22;"3M";-0.65%
"8853";W-APV;2023-02-22;"6M";-1.35%
"8853";W-APV;2023-02-22;"1Y";-3.39%
"8853";W-APV;2023-02-22;YTD;-0.02%
"8853";W-APV;2023-02-23;"1M";-0.55%
"8853";W-APV;2023-02-23;"3M";-0.42%
"8853";W-APV;2023-02-23;"6M";-1.38%
"8853";W-APV;2023-02-23;"1Y";-3.39%
"8853";W-APV;2023-02-23;YTD;-0.02%
"8853";W-APV;2023-02-24;"1M";-0.49%
"8853";W-APV;2023-02-24;"3M";-0.26%
"8853";W-APV;2023-02-24;"6M";-1.28%
"8853";W-APV;2023-02-24;"1Y";-3.28%
"8853";W-APV;2023-02-24;YTD;"0.09%"
"8853";W-APV;2023-02-25;"1M";-0.44%
"8853";W-APV;2023-02-25;"3M";-0.26%
"8853";W-APV;2023-02-25;"6M";-1.17%
"8853";W-APV;2023-02-25;"1Y";-3.27%
"8853";W-APV;2023-02-25;YTD;"0.10%"
"8853";W-APV;2023-02-26;"1M";-0.43%
"8853";W-APV;2023-02-26;"3M";-0.26%
"8853";W-APV;2023-02-26;"6M";-1.34%
"8853";W-APV;2023-02-26;"1Y";-3.26%
"8853";W-APV;2023-02-26;YTD;"0.11%"
"8853";W-APV;2023-02-27;"1M";-0.36%
"8853";W-APV;2023-02-27;"3M";-0.19%
"8853";W-APV;2023-02-27;"6M";-1.27%
"8853";W-APV;2023-02-27;"1Y";-3.19%
"8853";W-APV;2023-02-27;YTD;"0.19%"
"8853";W-APV;2023-02-28;"1M";-0.32%
"8853";W-APV;2023-02-28;"3M";-0.08%
